,dataset,label,count
87,DevProso,rh.BA45_exvivo.thresh,83
88,DevProso,rh.PALS_B12_OrbitoFrontal,1
89,DevProso,rh.V1_exvivo.thresh,83
90,DevProso,rh.V2_exvivo,83
91,DevProso,rh.V2_exvivo.thresh,83
92,DevProso,rh.Yeo2011_17Networks_N1000,1
93,DevProso,rh.Yeo2011_7NetworksConfidence_N1000,1
94,DevProso,rh.Yeo2011_7Networks_N1000,1
95,DevProso,rh.Yeo_Brainmap_10Comp_PrActGivenComp,1
96,DevProso,rh.Yeo_Brainmap_10to14Comp_Flexibility,1
97,DevProso,rh.Yeo_Brainmap_10to14Comp_Specialization,1
98,DevProso,rh.Yeo_Brainmap_10to14Comp_SpecializationROI,1
99,DevProso,rh.Yeo_Brainmap_10to14Comp_TopSpecializationComp,1
100,DevProso,rh.Yeo_Brainmap_11Comp_PrActGivenComp,1
101,DevProso,rh.Yeo_Brainmap_12Comp_PrActGivenComp,1
102,DevProso,rh.Yeo_Brainmap_13Comp_PrActGivenComp,1
103,DevProso,rh.Yeo_Brainmap_14Comp_PrActGivenComp,1
104,DevProso,rh.aparc.a2005s,1
105,DevProso,rh.aparc.a2009s,86
106,DevProso,rh.aparc,87
107,DevProso,rh.cortex,86
108,DevProso,rh.entorhinal_exvivo,83
109,DevProso,rh.entorhinal_exvivo.thresh,83
110,DevProso,rh.oasis.chubs,1
111,DevProso,rh.oasis.chubs.ifc,1
112,DevProso,rh.oasis.chubs.ipc,1
113,DevProso,rh.oasis.chubs.ips,1
114,DevProso,rh.oasis.chubs.lateraltemporal,1
115,DevProso,rh.oasis.chubs.medialpfc,1
116,DevProso,rh.oasis.chubs.mtl,1
117,DevProso,rh.oasis.chubs.retrosplenial,1
118,DevProso,rh.oasis.chubs.tp,1
119,DevProso,rh.perirhinal_exvivo,83
120,DevProso,rh.perirhinal_exvivo.thresh,83
121,DevProso,label_stats,82
122,DevProso,manual_label,82
123,DevProso,rh.FG3,82
124,DevProso,build,1
125,DevProso,BA_exvivo,82
126,DevProso,rh.FG4,82
127,DevProso,BA_exvivo.thresh,82
128,DevProso,aparc.annot.DKTatlas,82
129,DevProso,aparc.annot.a2009s,82
130,DevProso,rh.MFS,82
131,DevProso,aparc.annot,82
132,DevProso,rh.OTS,82
133,DevProso,rh.aparc.DKTatlas,82
134,DevProso,lh.BA_exvivo,82
135,DevProso,lh.BA_exvivo.thresh,82
136,DevProso,lh.prcus2,82
137,DevProso,lh.CoS,82
138,DevProso,lh.DP_VTC,82
139,DevProso,lh.prcus1,82
140,DevProso,lh.FG1,82
141,DevProso,rh.pmc_y,35
142,DevProso,lh.FG12,82
143,DevProso,lh.prculs,82
144,DevProso,lh.FG2,82
145,DevProso,lh.MCGS,82
146,DevProso,lh.FG3,82
147,DevProso,lh.pmc_y,31
148,DevProso,lh.FG4,82
149,DevProso,rh.sbps,82
150,DevProso,lh.MFS,82
151,DevProso,lh.POS,82
152,DevProso,lh.OTS,82
153,DevProso,rh.BA_exvivo,82
154,DevProso,rh.FGall,82
155,DevProso,rh.BA_exvivo.thresh,82
156,DevProso,rh.CoS,82
157,DevProso,rh.MCGS,82
158,DevProso,lh.aparc.DKTatlas,82
159,DevProso,lh.sbps,82
160,DevProso,lh.mfs_vtc,1
161,DevProso,lh.pmc_x,66
162,DevProso,rh.DP_VTC,82
163,DevProso,rh.FG1,82
164,DevProso,lh.spls,82
165,DevProso,lh.FFA_1234,1
166,DevProso,rh.FG12,82
167,DevProso,lh.mFUS,44
168,DevProso,lh.G_cingul-Post-dorsal,82
169,DevProso,rh.FG2,82
170,DevProso,lh.pFUS,35
171,DevProso,lh.FGall,82
172,DevProso,lh.prcus3,82
173,DevProso,rh.prcus1,82
174,DevProso,rh.prcus2,82
175,DevProso,rh.prcus3,82
176,DevProso,lh.CS,57
177,DevProso,rh.prculs,82
178,DevProso,lh.iprs,20
179,DevProso,lh.sprs,20
180,DevProso,lh.pmfs-p,20
181,DevProso,lh.sfs-p,20
182,DevProso,lh.pmfs-i,20
183,DevProso,l.infs-h,1
184,DevProso,lh.sfs-a,20
185,DevProso,lh.pmfs-a,20
186,DevProso,lh.painfs-d,18
187,DevProso,lh.ifs,20
188,DevProso,lh.ds,20
189,DevProso,lh.ascs,16
190,DevProso,lh.aalf,20
191,DevProso,lh.half,20
192,DevProso,lh.LF,57
193,DevProso,lh.prts,20
194,DevProso,lh.lmfs,3
195,DevProso,lh.ts,20
196,DevProso,lh.painfs-v,16
197,DevProso,lh.ifms,20
198,DevProso,lh.mfms,20
199,DevProso,lh.infs-v,20
200,DevProso,lh.acsfs,4
201,DevProso,rh.CS,56
202,DevProso,rh.iprs,18
203,DevProso,rh.ascs,18
204,DevProso,rh.pmfs-p,20
205,DevProso,rh.pmfs-i,20
206,DevProso,rh.pmfs-a,20
207,DevProso,rh.sprs,20
208,DevProso,rh.sfs-p,20
209,DevProso,rh.sfs-a,19
210,DevProso,rh.ifs,20
211,DevProso,rh.painfs-d,17
212,DevProso,rh.ts,19
213,DevProso,rh.ds,20
214,DevProso,rh.aalf,20
215,DevProso,rh.half,20
216,DevProso,rh.prts,20
217,DevProso,rh.infs-h,20
218,DevProso,rh.infs-v,20
219,DevProso,rh.mfms,20
220,DevProso,rh.ifms,20
221,DevProso,rh.lfms,20
222,DevProso,rh.POS,82
223,DevProso,lh.G_cingul-Post-ventral,82
224,DevProso,lh.G_cuneus,82
225,DevProso,lh.G_front_inf-Opercular,82
226,DevProso,lh.G_front_inf-Orbital,82
227,DevProso,lh.G_front_inf-Triangul,82
228,DevProso,lh.G_front_middle,82
229,DevProso,lh.G_front_sup,82
230,DevProso,lh.G_Ins_lg&S_cent_ins,82
231,DevProso,lh.G_insular_short,82
232,DevProso,lh.G_occipital_middle,82
233,DevProso,lh.G_occipital_sup,82
234,DevProso,lh.G_oc-temp_lat-fusifor,82
235,DevProso,lh.G_oc-temp_med-Lingual,82
236,DevProso,lh.G_oc-temp_med-Parahip,82
237,DevProso,lh.G_orbital,82
238,DevProso,lh.G_parietal_sup,82
239,DevProso,lh.G_pariet_inf-Angular,82
240,DevProso,lh.G_pariet_inf-Supramar,82
241,DevProso,lh.G_postcentral,82
242,DevProso,lh.G_precentral,82
243,DevProso,lh.G_precuneus,82
244,DevProso,lh.G_rectus,82
245,DevProso,lh.G&S_cingul-Ant,82
246,DevProso,lh.G&S_cingul-Mid-Ant,82
247,DevProso,lh.G&S_cingul-Mid-Post,82
248,DevProso,lh.G&S_frontomargin,82
249,DevProso,lh.G&S_occipital_inf,82
250,DevProso,lh.G&S_paracentral,82
251,DevProso,lh.G&S_subcentral,82
252,DevProso,lh.G&S_transv_frontopol,82
253,DevProso,lh.G_subcallosal,82
254,DevProso,lh.G_temporal_inf,82
255,DevProso,lh.G_temporal_middle,82
256,DevProso,lh.G_temp_sup-G_T_transv,82
257,DevProso,lh.G_temp_sup-Lateral,82
258,DevProso,lh.G_temp_sup-Plan_polar,82
259,DevProso,lh.G_temp_sup-Plan_tempo,82
260,DevProso,lh.Lat_Fis-ant-Horizont,82
261,DevProso,lh.Lat_Fis-ant-Vertical,82
262,DevProso,lh.Lat_Fis-post,82
263,DevProso,lh.Pole_occipital,82
264,DevProso,lh.Pole_temporal,82
265,DevProso,lh.S_calcarine,82
266,DevProso,lh.S_central,82
267,DevProso,lh.S_cingul-Marginalis,82
268,DevProso,lh.S_circular_insula_ant,82
269,DevProso,lh.S_circular_insula_inf,82
270,DevProso,lh.S_circular_insula_sup,82
271,DevProso,lh.S_collat_transv_ant,82
272,DevProso,lh.S_collat_transv_post,82
273,DevProso,lh.S_front_inf,82
274,DevProso,lh.S_front_middle,82
275,DevProso,lh.S_front_sup,82
276,DevProso,lh.S_interm_prim-Jensen,82
277,DevProso,lh.S_intrapariet&P_trans,82
278,DevProso,lh.S_occipital_ant,82
279,DevProso,lh.S_oc_middle&Lunatus,82
280,DevProso,lh.S_oc_sup&transversal,82
281,DevProso,lh.S_oc-temp_lat,82
282,DevProso,lh.S_oc-temp_med&Lingual,82
283,DevProso,lh.S_orbital-H_Shaped,82
284,DevProso,lh.S_orbital_lateral,82
285,DevProso,lh.S_orbital_med-olfact,82
286,DevProso,lh.S_parieto_occipital,82
287,DevProso,lh.SmgS,57
288,DevProso,lh.S_pericallosal,82
289,DevProso,lh.S_postcentral,82
290,DevProso,lh.S_precentral-inf-part,82
291,DevProso,lh.S_precentral-sup-part,82
292,DevProso,lh.S_suborbital,82
293,DevProso,lh.S_subparietal,82
294,DevProso,lh.S_temporal_inf,82
295,DevProso,lh.S_temporal_sup,82
296,DevProso,lh.S_temporal_transverse,82
297,DevProso,lh.Unknown,82
298,DevProso,rh.bankssts,14
299,DevProso,rh.caudalanteriorcingulate,14
300,DevProso,rh.caudalmiddlefrontal,14
301,DevProso,rh.cuneus,14
302,DevProso,rh.entorhinal,14
303,DevProso,rh.frontalpole,14
304,DevProso,rh.fusiform,14
305,DevProso,rh.G_cingul-Post-dorsal,82
306,DevProso,rh.G_cingul-Post-ventral,82
307,DevProso,rh.G_cuneus,82
308,DevProso,rh.G_front_inf-Opercular,82
309,DevProso,rh.G_front_inf-Orbital,82
310,DevProso,rh.G_front_inf-Triangul,82
311,DevProso,rh.G_front_middle,82
312,DevProso,rh.G_front_sup,82
313,DevProso,rh.G_Ins_lg&S_cent_ins,82
314,DevProso,rh.G_insular_short,82
315,DevProso,rh.G_occipital_middle,82
316,DevProso,rh.G_occipital_sup,82
317,DevProso,rh.G_oc-temp_lat-fusifor,82
318,DevProso,rh.G_oc-temp_med-Lingual,82
319,DevProso,rh.G_oc-temp_med-Parahip,82
320,DevProso,rh.G_orbital,82
321,DevProso,rh.G_parietal_sup,82
322,DevProso,rh.G_pariet_inf-Angular,82
323,DevProso,rh.G_pariet_inf-Supramar,82
324,DevProso,rh.G_postcentral,82
325,DevProso,rh.G_precentral,82
326,DevProso,rh.G_precuneus,82
327,DevProso,rh.G_rectus,82
328,DevProso,rh.G&S_cingul-Ant,82
329,DevProso,rh.G&S_cingul-Mid-Ant,82
330,DevProso,rh.G&S_cingul-Mid-Post,82
331,DevProso,rh.G&S_frontomargin,82
332,DevProso,rh.G&S_occipital_inf,82
333,DevProso,rh.G&S_paracentral,82
334,DevProso,rh.G&S_subcentral,82
335,DevProso,rh.G&S_transv_frontopol,82
336,DevProso,rh.G_subcallosal,82
337,DevProso,rh.G_temporal_inf,82
338,DevProso,rh.G_temporal_middle,82
339,DevProso,rh.G_temp_sup-G_T_transv,82
340,DevProso,rh.G_temp_sup-Lateral,82
341,DevProso,rh.G_temp_sup-Plan_polar,82
342,DevProso,rh.G_temp_sup-Plan_tempo,82
343,DevProso,rh.inferiorparietal,14
344,DevProso,rh.inferiortemporal,14
345,DevProso,rh.insula,14
346,DevProso,rh.isthmuscingulate,14
347,DevProso,rh.lateraloccipital,14
348,DevProso,rh.lateralorbitofrontal,14
349,DevProso,rh.Lat_Fis-ant-Horizont,82
350,DevProso,rh.Lat_Fis-ant-Vertical,82
351,DevProso,rh.Lat_Fis-post,82
352,DevProso,rh.lingual,14
353,DevProso,rh.medialorbitofrontal,14
354,DevProso,rh.middletemporal,14
355,DevProso,rh.paracentral,14
356,DevProso,rh.parahippocampal,14
357,DevProso,rh.parsopercularis,14
358,DevProso,rh.parsorbitalis,14
359,DevProso,rh.parstriangularis,14
360,DevProso,rh.pericalcarine,14
361,DevProso,rh.Pole_occipital,82
362,DevProso,rh.Pole_temporal,82
363,DevProso,rh.postcentral,14
364,DevProso,rh.posteriorcingulate,14
365,DevProso,rh.precentral,14
366,DevProso,rh.precuneus,14
367,DevProso,rh.rostralanteriorcingulate,14
368,DevProso,rh.rostralmiddlefrontal,14
369,DevProso,rh.S_calcarine,82
370,DevProso,rh.S_central,82
371,DevProso,rh.S_cingul-Marginalis,82
372,DevProso,rh.S_circular_insula_ant,82
373,DevProso,rh.S_circular_insula_inf,82
374,DevProso,rh.S_circular_insula_sup,82
375,DevProso,rh.S_collat_transv_ant,82
376,DevProso,rh.S_collat_transv_post,82
377,DevProso,rh.S_front_inf,82
378,DevProso,rh.S_front_middle,82
379,DevProso,rh.S_front_sup,82
380,DevProso,rh.S_interm_prim-Jensen,82
381,DevProso,rh.S_intrapariet&P_trans,82
382,DevProso,rh.S_occipital_ant,82
383,DevProso,rh.S_oc_middle&Lunatus,82
384,DevProso,rh.S_oc_sup&transversal,82
385,DevProso,rh.S_oc-temp_lat,82
386,DevProso,rh.S_oc-temp_med&Lingual,82
387,DevProso,rh.S_orbital-H_Shaped,82
388,DevProso,rh.S_orbital_lateral,82
389,DevProso,rh.S_orbital_med-olfact,82
390,DevProso,rh.S_parieto_occipital,82
391,DevProso,rh.S_pericallosal,82
392,DevProso,rh.S_postcentral,82
393,DevProso,rh.S_precentral-inf-part,82
394,DevProso,rh.S_precentral-sup-part,82
395,DevProso,rh.S_suborbital,82
396,DevProso,rh.S_subparietal,82
397,DevProso,rh.S_temporal_inf,82
398,DevProso,rh.S_temporal_sup,82
399,DevProso,rh.S_temporal_transverse,82
400,DevProso,rh.superiorfrontal,14
401,DevProso,rh.superiorparietal,14
402,DevProso,rh.superiortemporal,14
403,DevProso,rh.supramarginal,14
404,DevProso,rh.temporalpole,14
405,DevProso,rh.transversetemporal,14
406,DevProso,rh.Unknown,82
407,DevProso,lh.sPoCS,57
408,DevProso,lh.iPoCS,57
409,DevProso,lh.IPS,57
410,DevProso,lh.cSTS1,57
411,DevProso,lh.STS,55
412,DevProso,lh.cSTS2,57
413,DevProso,lh.cSTS3,57
414,DevProso,lh.pips,56
415,DevProso,lh.aipsJ,55
416,DevProso,lh.iTOS,57
417,DevProso,lh.mTOS,57
418,DevProso,lh.IPS-PO,57
419,DevProso,lh.sB,57
420,DevProso,rh.sPoCS,55
421,DevProso,rh.iPoCS,55
422,DevProso,rh.iPS,1
423,DevProso,rh.LF,55
424,DevProso,rh.IPS,56
425,DevProso,rh.SmgS,55
426,DevProso,rh.STS,56
427,DevProso,rh.cSTS1,56
428,DevProso,rh.cSTS2,56
429,DevProso,rh.cSTS3,56
430,DevProso,rh.aipsJ,54
431,DevProso,rh.IPS-PO,56
432,DevProso,rh.sB,56
433,DevProso,rh.pips,56
434,DevProso,rh.iTOS,56
435,DevProso,rh.mTOS,56
436,DevProso,label_stats_lgi,82
437,DevProso,rh.pmc_3,43
438,DevProso,rh.pmc_2,82
439,DevProso,lh.pmc_2,82
440,DevProso,rh.PMC_consistent_sulci,82
441,DevProso,lh.PMC_consistent_sulci,82
442,DevProso,rh.ICGS_P,42
443,DevProso,lh.SSPLS_V,65
444,DevProso,lh.PRCULS_V,30
445,DevProso,rh.PRCULS_V,36
446,DevProso,lh.PMC_consistent_sulci_v2,82
447,DevProso,rh.ICGS_P_v3,42
448,DevProso,lh.SSPLS_V_v3,65
449,DevProso,lh.PRCULS_V_v3,30
450,DevProso,rh.PRCULS_V_v3,36
451,DevProso,lh.PMC_consistent_sulci_v3,82
452,DevProso,rh.PMC_consistent_sulci_v3,82
453,DevProso,rh.pFUS,38
454,DevProso,rh.mFUS,46
455,DevProso,lh.sbps_a,82
456,DevProso,lh.sbps_p,82
457,DevProso,rh.sbps_a,82
458,DevProso,rh.sbps_p,82
459,DevProso,lh.pmc_pY,19
460,DevProso,rh.pmc_p,47
461,DevProso,lh.pmc_pXY,17
462,DevProso,lh.pmc_pX,35
463,DevProso,lh.pmc_p,47
464,DevProso,rh.pmc_pY,16
465,DevProso,lh.prculs_d,82
466,DevProso,lh.prcus_p,82
467,DevProso,lh.prcus_i,82
468,DevProso,lh.prcus_a,82
469,DevProso,rh.prculs_d,82
470,DevProso,rh.prcus_p,82
471,DevProso,rh.prcus_i,82
472,DevProso,rh.prcus_a,82
473,DevProso,rh.spls,82
474,DevProso,rh.pmc_x,45
475,DevProso,lh.pmc_3,39
476,DevProso,rh.pmc_1,37
477,DevProso,lh.infs-h,19
478,DevProso,lh.lfms,18
479,DevProso,rh.painfs-v,16
480,DevProso,lh.pmc_1,34
481,DevProso,rh.SSPLS_D,37
482,DevProso,lh.SSPLS_D,33
483,DevProso,lh.ICGS_P,38
484,DevProso,rh.SSPLS_V,48
485,DevProso,rh.SSPLS_D_v2,37
486,DevProso,lh.SSPLS_D_v2,33
487,DevProso,lh.ICGS_P_v3,38
488,DevProso,rh.SSPLS_V_v3,48
489,DevProso,lh.SSPLS_D_v3,33
490,DevProso,rh.SSPLS_D_v3,37
491,DevProso,rh.pmc_pX,27
492,DevProso,lh.slos1,47
493,DevProso,error,29
494,DevProso,lh.sfs-s,1
495,DevProso,rh.slos1,43
496,DevProso,rh.slos2,23
497,DevProso,rh.slos3,14
498,DevProso,lh.slos2,19
499,DevProso,lh.slos3,14
500,DevProso,lh.imfs,1
501,DevProso,rh.pmc_pXY,8
502,DevProso,rh.slos4,5
503,DevProso,rh.acsfs,3
504,DevProso,rh.sB],1
505,DevProso,lh.MFSb,1
506,DevProso,lh.slos4,2
507,DevProso,rh.lmfs,1
508,DevProso,rh.imfs,1
509,DevProso,lh.1x3y_lh_sub7_v4,1
510,DevProso,rh.x3_rh_sub7_v4,1
511,DevProso,lh.SB,1
512,DevProso,rh.irps,1
513,DevProso,lh.aparc.a2009s.annot,3
514,DevProso,lh.aparc.a2009s.annot.p,3
515,DevProso,lh.aparc.annot,3
516,DevProso,lh.aparc.annot.p,3
517,DevProso,rh.aparc.a2009s.annot,3
518,DevProso,rh.aparc.a2009s.annot.p,3
519,DevProso,rh.aparc.annot,3
520,DevProso,rh.aparc.annot.p,3
521,DevProso,rh.sB\,1
522,DevProso,lh.MFS_whole,1
523,DevProso,lh.MFScombined,1
524,DevProso,rh.,1
525,DevProso,lh.MFScorrection,1
526,DevProso,rh.pipz,1
527,DevProso,lh.all_fusiform_length,1
0,HCP,fsaverage_MPM,74
1,HCP,label_stats,74
2,HCP,rh.BA4p,74
3,HCP,BA,74
4,HCP,lh.sbps,74
5,HCP,BA.thresh,74
6,HCP,lh.mp_aparc,36
7,HCP,aparc.annot.DKTatlas40,74
8,HCP,lh.perirhinal,74
9,HCP,aparc.annot.a2009s,74
10,HCP,lh.ts,73
11,HCP,aparc.annot,74
12,HCP,rh.1,37
13,HCP,rh.whole_brain,5
14,HCP,rh.BA4p.thresh,74
15,HCP,lh.1,36
16,HCP,rh.BA6,74
17,HCP,lh.2,74
18,HCP,rh.BA6.thresh,74
19,HCP,lh.BA,74
20,HCP,rh.2,74
21,HCP,lh.BA.thresh,74
22,HCP,rh.ControlB,70
23,HCP,lh.BA1,74
24,HCP,rh.3,49
25,HCP,lh.BA1.thresh,74
26,HCP,rh.ControlC,70
27,HCP,lh.BA2,74
28,HCP,rh.BA,74
29,HCP,lh.BA2.thresh,74
30,HCP,rh.HCP_ifrms_a,36
31,HCP,lh.BA3a,74
32,HCP,rh.BA.thresh,74
33,HCP,lh.BA3a.thresh,74
34,HCP,rh.HCP_ifrms_v2,35
35,HCP,lh.BA3b,74
36,HCP,rh.BA1,74
37,HCP,lh.BA3b.thresh,74
38,HCP,rh.MT,74
39,HCP,lh.BA44,74
40,HCP,lh.BA44.thresh,74
41,HCP,rh.MCGS,74
42,HCP,lh.BA45,74
43,HCP,rh.BA2,74
44,HCP,lh.BA45.thresh,74
45,HCP,rh.PFC_annot,36
46,HCP,lh.BA4a,74
47,HCP,rh.BA2.thresh,74
48,HCP,lh.BA4a.thresh,74
49,HCP,rh.MT.thresh,74
50,HCP,lh.BA4p,74
51,HCP,lh.BA4p.thresh,74
52,HCP,rh.SBPS,3
53,HCP,lh.BA6,74
54,HCP,rh.BA3a.thresh,74
55,HCP,lh.BA6.thresh,74
56,HCP,rh.BA3b,74
57,HCP,lh.ControlB,70
58,HCP,rh.BA3b.thresh,74
59,HCP,lh.ControlC,70
60,HCP,rh.BA44,74
61,HCP,lh.HCP_ifrms_a,36
62,HCP,lh.prculs,74
63,HCP,lh.HCP_ifrms_tertiary,36
64,HCP,lh.aparc.DKTatlas40,74
65,HCP,lh.HCP_ifrms_tertiary_sps,35
66,HCP,lh.aalf,73
67,HCP,rh.POS,74
68,HCP,lh.HCP_ifrms_tertiary_sps_v2,35
69,HCP,lh.lfms,73
70,HCP,rh.SPS,72
71,HCP,lh.HCP_ifrms_tertiary_sps_v3,35
72,HCP,lh.aparc.a2009s,77
73,HCP,rh.ds,73
74,HCP,lh.aparc,78
75,HCP,rh.half,73
76,HCP,lh.HCP_ifrms_tertiary_v3,36
77,HCP,rh.BA44.thresh,74
78,HCP,lh.HCP_ifrms_v2,35
79,HCP,rh.V1,74
80,HCP,lh.MCGS,74
81,HCP,rh.aparc,78
82,HCP,lh.MT,74
83,HCP,rh.BA45,74
84,HCP,lh.MT.thresh,74
85,HCP,lh.prcus1,74
86,HCP,lh.PCC_PROB_maps,1
87,HCP,rh.BA45.thresh,74
88,HCP,lh.PFC_annot,36
89,HCP,rh.V1.thresh,74
90,HCP,lh.POS,74
91,HCP,rh.V2,74
92,HCP,lh.SPS,72
93,HCP,rh.V2.thresh,74
94,HCP,lh.V1,74
95,HCP,rh.BA4a,74
96,HCP,lh.V1.thresh,74
97,HCP,rh.aalf,73
98,HCP,lh.V2,74
99,HCP,rh.HCP_ifrms_tertiary,36
100,HCP,lh.V2.thresh,74
101,HCP,lh.cortex.deformed,74
102,HCP,rh.BA4a.thresh,74
103,HCP,lh.cortex,77
104,HCP,lh.prcus2,74
105,HCP,lh.cortex.prehires,74
106,HCP,rh.aparc.a2009s,77
107,HCP,lh.ds,73
108,HCP,lh.prcus3,74
109,HCP,lh.entorhinal_exvivo,75
110,HCP,rh.cortex,77
111,HCP,lh.half,73
112,HCP,lh.PIMFS_sulci,71
113,HCP,lh.prts,73
114,HCP,rh.lfms,73
115,HCP,lh.HCP_INSULA_v1,72
116,HCP,rh.HCP_ifrms_tertiary_ifrms,1
117,HCP,rh.HCP_INSULA_v1,72
118,HCP,rh.HCP_ifrms_tertiary_sps,34
119,HCP,lh.ifrms_figure,72
120,HCP,rh.HCP_ifrms_tertiary_sps_v2,34
121,HCP,rh.ifrms_figure,72
122,HCP,rh.HCP_ifrms_tertiary_sps_v3,34
123,HCP,lh.???,2
124,HCP,lh.HCPMMP1,7
125,HCP,rh.HCP_ifrms_tertiary_v2,38
126,HCP,rh.HCPMMP1,3
127,HCP,rh.HCP_ifrms_tertiary_v3,36
128,HCP,rh.aparc.DKTatlas40,74
129,HCP,rh.cortex.deformed,74
130,HCP,lh.painfs,72
131,HCP,rh.prcus1,74
132,HCP,lh.aparc.-020,72
133,HCP,rh.cortex.prehires,74
134,HCP,rh.painfs,72
135,HCP,rh.entorhinal_exvivo,75
136,HCP,rh.ifs,73
137,HCP,rh.mp_aparc,36
138,HCP,lh.whole_brain,5
139,HCP,rh.perirhinal,74
140,HCP,rh.prculs,74
141,HCP,rh.prcus2,74
142,HCP,lh.aparc.-025,72
143,HCP,rh.prcus3,74
144,HCP,rh.sps,69
145,HCP,rh.HCPMMP1.annot-025,2
146,HCP,rh.HCPMMP1.annot-028,2
147,HCP,rh.HCPMMP1.annot-031,2
148,HCP,rh.HCPMMP1.annot-034,2
149,HCP,rh.aparc.-015,72
150,HCP,rh.aparc.-025,72
151,HCP,lh.IFS_FIX,27
152,HCP,glasser,3
153,HCP,rh.BA1.thresh,74
154,HCP,lh.sps,67
155,HCP,lh.aparc.-033,72
156,HCP,rh.BA3a,74
157,HCP,rh.prts,73
158,HCP,rh.sbps,74
159,HCP,rh.ts,73
160,HCP,rh.HCPMMP1.annot-026,2
161,HCP,rh.HCPMMP1.annot-029,2
162,HCP,rh.HCPMMP1.annot-032,2
163,HCP,rh.HCPMMP1.annot-035,2
164,HCP,rh.aparc.-020,72
165,HCP,rh.HCPMMP1.annot-003,2
166,HCP,.xdebug_tksurfer,1
167,HCP,surfer,1
168,HCP,lh.aparc.-001,72
169,HCP,lh.aparc.-002,72
170,HCP,lh.aparc.-003,72
171,HCP,lh.aparc.-005,72
172,HCP,lh.aparc.-006,72
173,HCP,lh.aparc.-007,72
174,HCP,lh.aparc.-008,72
175,HCP,lh.aparc.-009,72
176,HCP,lh.aparc.-010,72
177,HCP,lh.aparc.-011,72
178,HCP,lh.aparc.-012,72
179,HCP,lh.aparc.-013,72
180,HCP,lh.aparc.-014,72
181,HCP,lh.aparc.-015,72
182,HCP,lh.aparc.-016,72
183,HCP,lh.aparc.-017,72
184,HCP,lh.aparc.-018,72
185,HCP,lh.aparc.-019,72
186,HCP,lh.aparc.-021,72
187,HCP,lh.aparc.-022,72
188,HCP,lh.aparc.-023,72
189,HCP,lh.aparc.-024,72
190,HCP,lh.aparc.-026,72
191,HCP,lh.aparc.-027,72
192,HCP,lh.aparc.-028,72
193,HCP,lh.aparc.-029,72
194,HCP,lh.aparc.-030,72
195,HCP,lh.aparc.-031,72
196,HCP,lh.aparc.-032,72
197,HCP,lh.aparc.-034,72
198,HCP,rh.aparc.-001,72
199,HCP,rh.aparc.-002,72
200,HCP,rh.aparc.-003,72
201,HCP,rh.aparc.-005,72
202,HCP,rh.aparc.-006,72
203,HCP,rh.aparc.-007,72
204,HCP,rh.aparc.-008,72
205,HCP,rh.aparc.-009,72
206,HCP,rh.aparc.-011,72
207,HCP,rh.aparc.-012,72
208,HCP,rh.aparc.-013,72
209,HCP,rh.aparc.-014,72
210,HCP,rh.aparc.-016,72
211,HCP,rh.aparc.-017,72
212,HCP,rh.aparc.-018,72
213,HCP,rh.aparc.-019,72
214,HCP,rh.aparc.-021,72
215,HCP,rh.aparc.-022,72
216,HCP,rh.aparc.-023,72
217,HCP,rh.aparc.-024,72
218,HCP,rh.aparc.-026,72
219,HCP,rh.aparc.-027,72
220,HCP,rh.aparc.-028,72
221,HCP,rh.aparc.-029,72
222,HCP,rh.aparc.-031,72
223,HCP,rh.aparc.-032,72
224,HCP,rh.aparc.-033,72
225,HCP,rh.aparc.-034,72
226,HCP,lh.HCP_insula_v1,72
227,HCP,rh.HCP_insula_v1,72
228,HCP,rh.insula,72
229,HCP,lh.insula,72
230,HCP,rh.HCPMMP1.annot-001,2
231,HCP,rh.HCPMMP1.annot-002,2
232,HCP,rh.aparc.-010,72
233,HCP,rh.HCPMMP1.annot-012,2
234,HCP,rh.HCPMMP1.annot-013,2
235,HCP,rh.HCPMMP1.annot-014,2
236,HCP,rh.HCPMMP1.annot-015,2
237,HCP,rh.HCPMMP1.annot-016,2
238,HCP,rh.HCPMMP1.annot-017,2
239,HCP,rh.HCPMMP1.annot-018,2
240,HCP,rh.HCPMMP1.annot-019,2
241,HCP,rh.HCPMMP1.annot-020,2
242,HCP,rh.HCPMMP1.annot-021,2
243,HCP,rh.J,11
244,HCP,rh.HCPMMP1.annot-022,2
245,HCP,rh.HCPMMP1.annot-023,2
246,HCP,rh.HCPMMP1.annot-024,2
247,HCP,rh.HCPMMP1.annot-027,2
248,HCP,rh.HCPMMP1.annot-030,2
249,HCP,rh.HCPMMP1.annot-033,2
250,HCP,lh.HCP_ifrms_tertiary_v2,38
251,HCP,rh.aparc.-030,72
252,HCP,rh.IFS_FIX,24
253,HCP,rh.HCPMMP1.annot-005,2
254,HCP,rh.HCPMMP1.annot-006,2
255,HCP,rh.HCPMMP1.annot-007,2
256,HCP,rh.HCPMMP1.annot-008,2
257,HCP,rh.HCPMMP1.annot-009,2
258,HCP,rh.HCPMMP1.annot-010,2
259,HCP,rh.HCPMMP1.annot-011,2
260,HCP,lh.ALL_VLPFC_SULCI,36
261,HCP,rh.ALL_VLPFC_SULCI,36
262,HCP,rh.IFS_NEW,24
263,HCP,lh.IFS_NEW,26
264,HCP,lh.VisualB,70
265,HCP,lh.VisualC,70
266,HCP,lh.spls,72
267,HCP,lh.DefaultA_pcc,70
268,HCP,rh.DefaultA_pcc,70
