,dataset,label,count
721,HCP,lh_110613_network_parcellation,1
722,HCP,rh_110613_network_parcellation,1
723,HCP,lh.indiv_lh_110613_networks_native,1
724,HCP,rh.indiv_rh_110613_networks_native,1
725,HCP,rh.aalf_fix,1
726,HCP,rh.ds_fix,3
727,HCP,lh.ds_fix,3
728,HCP,lh.DS_FIX,3
729,HCP,lh.HCP_ifrms_tertiary_test,1
730,HCP,lh.HCP_ifrms_tertiary_test2,1
731,HCP,lh.HCP_ifrms_tertiary_test3,1
732,HCP,lh.HCP_ifrms_tertiary_test4,2
733,HCP,lh_120111_network_parcellation,1
734,HCP,rh_120111_network_parcellation,1
735,HCP,lh.indiv_lh_120111_networks_native,1
736,HCP,rh.indiv_rh_120111_networks_native,1
737,HCP,rh.ifs_fix,3
738,HCP,lh.HCP_PCC,7
739,HCP,lh.HCP_PCC_test,7
740,HCP,lh.HCP_ifrms_tertiary_check,7
741,HCP,lh.HCP_ifrms_tertiary_chk,7
742,HCP,lh.HCP_ifrms_tertiary_tst,7
743,HCP,151425_lh_painfs_ratio,1
744,HCP,rh.ifs_new,1
745,HCP,rh.3_test,1
746,HCP,lh.HCPMMP1.annot-021,1
747,HCP,lh.HCPMMP1.annot-022,1
748,HCP,lh.HCPMMP1.annot-023,1
749,HCP,lh.HCPMMP1.annot-024,1
750,HCP,lh.HCPMMP1.annot-018,1
751,HCP,lh.HCPMMP1.annot-019,1
752,HCP,lh.HCPMMP1.annot-020,1
753,HCP,lh.HCPMMP1.annot-025,1
754,HCP,lh.HCPMMP1.annot-026,1
755,HCP,lh.HCPMMP1.annot-001,1
756,HCP,lh.HCPMMP1.annot-002,1
757,HCP,lh.HCPMMP1.annot-003,1
758,HCP,lh.HCPMMP1.annot-005,1
759,HCP,lh.HCPMMP1.annot-006,1
760,HCP,lh.HCPMMP1.annot-007,1
761,HCP,lh.HCPMMP1.annot-008,1
762,HCP,lh.HCPMMP1.annot-009,1
763,HCP,lh.HCPMMP1.annot-010,1
764,HCP,lh.HCPMMP1.annot-011,1
765,HCP,lh.HCPMMP1.annot-012,1
766,HCP,lh.HCPMMP1.annot-013,1
767,HCP,lh.HCPMMP1.annot-014,1
768,HCP,lh.HCPMMP1.annot-015,1
769,HCP,lh.HCPMMP1.annot-016,1
770,HCP,lh.HCPMMP1.annot-017,1
771,HCP,lh.HCPMMP1.annot-027,1
772,HCP,rh.pmfs_p_fix,1
773,HCP,rh.PMFS_P_FIX,1
774,HCP,lh.pmfs_p_fix,1
775,HCP,lh.PMFS_P_FIX,1
776,HCP,rh.pmfs_i_fix,1
777,HCP,rh.PMFS_I_FIX,1
778,HCP,lh.HCPMMP1.annot-028,1
779,HCP,lh.HCPMMP1.annot-029,1
780,HCP,lh.HCPMMP1.annot-030,1
781,HCP,lh.HCPMMP1.annot-031,1
782,HCP,lh.HCPMMP1.annot-032,1
783,HCP,lh.HCPMMP1.annot-033,1
784,HCP,lh.HCPMMP1.annot-034,1
785,HCP,lh.HCPMMP1.annot-035,1
786,HCP,lh.a_test_annot,1
787,HCP,rh.a_test_annot,1
788,HCP,rh_168240_network_parcellation,1
789,HCP,lh.indiv_lh_168240_networks_native,1
790,HCP,rh.indiv_rh_168240_networks_native,1
791,HCP,lh_168240_network_parcellation,1
792,HCP,lh.HCP_ifrms_5sulc,1
793,HCP,rh.5,1
794,HCP,rh.HCP_ifrms_tertiary_test,1
795,HCP,rh.HCP_ifrms_5sulc,1
796,HCP,rh.ts_fix,2
797,HCP,rh.a,1
798,HCP,.fr-kBk1x4,1
799,HCP,214019_rh_painfs_ratio,1
800,HCP,lh.iprs_fix,1
801,HCP,lh.IPRS_FIX,1
802,HCP,lh.ifs_fix,2
803,HCP,365343.lh.IFRMS,1
804,HCP,lh.HCP_pmfs_i,1
805,HCP,lh.iprs_new,2
806,HCP,lh.IPRS_NEW,2
807,HCP,rh.HCP_pmfs_a,1
808,HCP,679770.lh.IFRMS,1
809,HCP,867468.lh.IFRMS,1
810,HCP,rh.aparc.annot,2
811,HCP,rh.aparc.annot.p,2
812,HCP,lh.Medial_wall,3
813,HCP,lh.aparc.a2009s.annot,2
814,HCP,lh.aparc.a2009s.annot.p,2
815,HCP,lh.aparc.annot,2
816,HCP,lh.aparc.annot.p,2
817,HCP,rh.Medial_wall,3
818,HCP,rh.aparc.a2009s.annot,2
819,HCP,rh.aparc.a2009s.annot.p,2
820,HCP,dp1_projected_label,1
821,HCP,dp1_projected_mFus,1
822,HCP,dp1_projected_pFus,1
823,HCP,ifrms,1
824,HCP,annot,1
825,HCP,MPM.lh.FG12,1
826,HCP,rh.Yeo_Brainmap_10to14Comp_TopSpecializationComp,1
827,HCP,MPM_lh.FG1,1
828,HCP,MPM_lh.FG12,1
829,HCP,MPM_lh.FG2,1
830,HCP,MPM_lh.FG3,1
831,HCP,MPM_lh.FG4,1
832,HCP,MPM_lh.FGall,1
833,HCP,MPM_lh.hOc1,1
834,HCP,MPM_lh.hOc2,1
835,HCP,MPM_lh.hOc3v,1
836,HCP,MPM_lh.hOc4v,1
837,HCP,MPM_rh.FG1,1
838,HCP,MPM_rh.FG12,1
839,HCP,MPM_rh.FG2,1
840,HCP,MPM_rh.FG3,1
841,HCP,rh.Yeo_Brainmap_10to14Comp_Specialization,1
842,HCP,MPM_rh.FGall,1
843,HCP,MPM_rh.hOc1,1
844,HCP,MPM_rh.hOc2,1
845,HCP,MPM_rh.hOc3v,1
846,HCP,MPM_rh.hOc4v,1
847,HCP,Yeo_Brainmap_fsaverage_README,1
848,HCP,lh.BA1_exvivo,1
849,HCP,lh.BA1_exvivo.thresh,1
850,HCP,lh.BA2_exvivo,1
851,HCP,lh.BA2_exvivo.thresh,1
852,HCP,lh.BA3a_exvivo,1
853,HCP,rh.Yeo_Brainmap_10to14Comp_SpecializationROI,1
854,HCP,lh.BA3b_exvivo,1
855,HCP,lh.BA3b_exvivo.thresh,1
856,HCP,lh.BA44_exvivo,1
857,HCP,lh.BA44_exvivo.thresh,1
858,HCP,lh.BA45_exvivo,1
859,HCP,lh.BA45_exvivo.thresh,1
860,HCP,lh.BA4a_exvivo,1
861,HCP,lh.BA4a_exvivo.thresh,1
862,HCP,lh.BA4p_exvivo,1
863,HCP,lh.BA4p_exvivo.thresh,1
864,HCP,lh.BA6_exvivo,1
865,HCP,lh.BA6_exvivo.thresh,1
866,HCP,lh.HCP-MMP1,1
867,HCP,lh.MPM_mFus,1
868,HCP,lh.MPM_pFus,1
869,HCP,lh.MT_exvivo,1
870,HCP,lh.MT_exvivo.thresh,1
871,HCP,lh.PALS_B12_OrbitoFrontal,1
872,HCP,rh.BA4a_exvivo.thresh,1
873,HCP,rh.BA4p_exvivo,1
874,HCP,rh.BA4p_exvivo.thresh,1
875,HCP,rh.BA6_exvivo.thresh,1
876,HCP,lh.PALS_B12_Visuotopic,1
877,HCP,lh.V1_exvivo,1
878,HCP,lh.V1_exvivo.thresh,1
879,HCP,lh.V2_exvivo,1
880,HCP,register,1
881,HCP,lh.Yeo_Brainmap_10Comp_PrActGivenComp,1
882,HCP,rh.BA6_exvivo,1
883,HCP,lh.Yeo_Brainmap_10to14Comp_Flexibility,1
884,HCP,rh.HCP-MMP1,1
885,HCP,lh.Yeo_Brainmap_10to14Comp_Specialization,1
886,HCP,lh.Yeo_Brainmap_10to14Comp_SpecializationROI,1
887,HCP,lh.Yeo_Brainmap_10to14Comp_TopSpecializationComp,1
888,HCP,lh.Yeo_Brainmap_11Comp_PrActGivenComp,1
889,HCP,lh.Yeo_Brainmap_12Comp_PrActGivenComp,1
890,HCP,lh.Yeo_Brainmap_14Comp_PrActGivenComp,1
891,HCP,lh.oasis.chubs.lateraltemporal,1
892,HCP,lh.oasis.chubs.medialpfc,1
893,HCP,lh.oasis.chubs.retrosplenial,1
894,HCP,rh.MPM_pFus,1
895,HCP,rh.MT_exvivo,1
896,HCP,rh.PALS_B12_Brodmann,1
897,HCP,rh.MT_exvivo.thresh,1
898,HCP,lh.V2_exvivo.thresh,1
899,HCP,rh.PALS_B12_Visuotopic,1
900,HCP,rh.V1_exvivo,1
901,HCP,lh.oasis.chubs.ifc,1
902,HCP,lh.oasis.chubs.ipc,1
903,HCP,lh.oasis.chubs.ips,1
904,HCP,lh.oasis.chubs.mtl,1
905,HCP,lh.perirhinal_exvivo.thresh,1
906,HCP,rh.PALS_B12_OrbitoFrontal,1
907,HCP,lh.oasis.chubs.tp,1
908,HCP,rh.V2_exvivo,1
909,HCP,lh.perirhinal_exvivo,1
910,HCP,rh.MPM_mFus,1
911,HCP,rh.V2_exvivo.thresh,1
912,HCP,lh.Yeo2011_7NetworksConfidence_N1000,1
913,HCP,rh.BA1_exvivo.thresh,1
914,HCP,rh.BA2_exvivo,1
915,HCP,rh.BA2_exvivo.thresh,1
916,HCP,rh.BA3a_exvivo,1
917,HCP,rh.BA3a_exvivo.thresh,1
918,HCP,rh.BA3b_exvivo,1
919,HCP,MPM_rh.FG4,1
920,HCP,rh.BA44_exvivo,1
921,HCP,rh.BA44_exvivo.thresh,1
922,HCP,rh.BA45_exvivo,1
923,HCP,rh.BA45_exvivo.thresh,1
924,HCP,rh.BA4a_exvivo,1
925,HCP,lh.PALS_B12.labels,1
926,HCP,lh.PALS_B12_Brodmann,1
927,HCP,lh.BA3a_exvivo.thresh,1
928,HCP,lh.PALS_B12_Lobes,1
929,HCP,lh.Yeo2011_7Networks_N1000,1
930,HCP,lh.aparc.a2005s,1
931,HCP,rh.BA1_exvivo,1
932,HCP,rh.PALS_B12.labels,1
933,HCP,rh.PALS_B12_Lobes,1
934,HCP,rh.perirhinal_exvivo.thresh,1
935,HCP,lh.entorhinal_exvivo.thresh,1
936,HCP,lh.Yeo2011_17NetworksConfidence_N1000,1
937,HCP,rh.Yeo2011_17NetworksConfidence_N1000,1
938,HCP,rh.V1_exvivo.thresh,1
939,HCP,lh.Yeo_Brainmap_13Comp_PrActGivenComp,1
940,HCP,rh.Yeo2011_17Networks_N1000,1
941,HCP,rh.Yeo2011_7NetworksConfidence_N1000,1
942,HCP,rh.Yeo2011_7Networks_N1000,1
943,HCP,rh.Yeo_Brainmap_10Comp_PrActGivenComp,1
944,HCP,rh.BA3b_exvivo.thresh,1
945,HCP,rh.Yeo_Brainmap_10to14Comp_Flexibility,1
946,HCP,lh.Yeo2011_17Networks_N1000,1
947,HCP,rh.perirhinal_exvivo,1
948,HCP,lh.oasis.chubs,1
949,HCP,rh.Yeo_Brainmap_11Comp_PrActGivenComp,1
950,HCP,rh.Yeo_Brainmap_12Comp_PrActGivenComp,1
951,HCP,rh.Yeo_Brainmap_13Comp_PrActGivenComp,1
952,HCP,rh.Yeo_Brainmap_14Comp_PrActGivenComp,1
953,HCP,rh.aparc.a2005s,1
954,HCP,rh.entorhinal_exvivo.thresh,1
955,HCP,rh.oasis.chubs,1
956,HCP,rh.oasis.chubs.ifc,1
957,HCP,rh.oasis.chubs.ipc,1
958,HCP,rh.oasis.chubs.ips,1
959,HCP,rh.oasis.chubs.lateraltemporal,1
960,HCP,rh.oasis.chubs.medialpfc,1
961,HCP,rh.oasis.chubs.mtl,1
962,HCP,rh.oasis.chubs.retrosplenial,1
963,HCP,rh.oasis.chubs.tp,1
964,HCP,100206_lh,1
965,HCP,rh.test,1
966,HCP,rh.OTS,1
967,HCP,rh.mfs,1
968,HCP,rh.CoS,1
969,HCP,rh.test_5,1
970,HCP,rh.test_30,1
971,HCP,rh.test_2,1
972,HCP,rh.test_10,1
973,HCP,rh.face_neurosynth,1
974,HCP,rh.reading_neurosynth,1
975,HCP,rh.letter_neurosynth,1
976,HCP,rh.place_neurosynth,1
977,HCP,rh.face-place,1
978,HCP,rh.face-place-reading,1
979,HCP,rh.faces-other_cat,1
980,HCP,rh.mFUS_0,1
981,HCP,rh.pFUS_0,1
982,HCP,rh.mFUS_25,1
983,HCP,rh.pFUS_25,1
984,HCP,rh.mFUS_50,1
985,HCP,rh.pFUS_50,1
986,HCP,rh.face_neurosynth_99,1
987,HCP,rh.HCP_MPM_FFA_10_rh,1
988,HCP,rh.HCP_MPM_FFA_25_rh,1
989,HCP,HCP_parcellation,1
990,HCP,lh.economo,1
991,HCP,rh.economo,1
992,HCP,vogt_vogt,1
993,HCP,lh.fsaverage.vogt_vogt,1
994,HCP,HCP_LPC,1
995,HCP,HCP_olfs,1
